text,label
Video shows a man interrupting White House Press Secretary Karine Jean-Pierre on “The View.”,false
Donald Trump’s plan is “cutting Social Security for you.”,barely-true
"Says linguist Noam Chomsky died, as of June 18, 2024.",false
"Al tomar un licuado de sábila, remolacha, limón, curcuma y pepino “te sanarás completamente” de varios tipos de cáncer.",false
Says he “saved Kenosha” and the “governor wouldn’t move” on sending the National Guard.,pants-fire
Cristiano Ronaldo was the only European soccer captain who did not wear a rainbow armband at Euro 2020.,false
"""Fotografía tomada en el 2496 A.C. durante la construcción de las pirámides en Egipto”.",pants-fire
“Saudi Arabia will stop using the US dollar for oil sales and will not renew the 50-year petro-dollar agreement with the U.S.”,false
"Este video de un carro lleno de agua muestra a ""Miami inundado"".",false
Joe Biden’s immigration order limiting asylum is “pro-child trafficking.”,false
The Trump administration “achieved the lowest African American unemployment rate and the lowest African American poverty rate ever recorded.”,half-true
Crime statistics “no longer include data from 30% of the country including the biggest and most violent cities.”,false
Video muestra al Presidente Joe Biden desorientado en evento de paracaidismo del G7 con líderes mundiales.,false
“Photo shows Egyptian pyramids being constructed in 2549 BC”,pants-fire
The 9th Circuit Court of Appeals “just ruled Covid vax mandates unconstitutional.”,false
Video shows “two electric vehicles in a crash in Canada.”,false
Video muestra al Dr. Jorge Bayter promoviendo un medicamento para curar la hipertensión.,false
“The Biden campaign has demanded that Joe Biden not have to stand during the presidential debate.”,false
Ronald Reagan’s Federal Communications Commission abolished the Fairness Doctrine and gave rise to Fox News.,barely-true
"“Biden's sister is married to Stephen Owens, who owns Dominion Voting Systems.”",false
Canadian Cancer Society apologized and said it will “no longer use the term ‘cervix’ and instead use the term ‘front hole.’”,false
"""Apple is … about to start charging us to use the FaceTime feature.”",false
"Donald Trump “shut down” Nord Stream 2 pipeline, Joe Biden approved it, then Biden shut down U.S. liquified natural gas export capacity.",barely-true
“El Banco Federal elimina la deuda de tarjetas de crédito a todos los hispanoamericanos…para evitar otra recesión ya que la inflación alcanzó un máximo histórico”.,false
Video shows “U.S. Navy deploys in Miami due to Russian warships 6/12.”,false
Video shows Biden wandered off from world leaders at G7 skydiving event.,false
Ancestry.com proves President Joe Biden “is not real.”,pants-fire
“Trump can’t be on the Texas ballot because of our state constitution.”,false
"Says Gov. Tony Evers is asking the GOP to release money for PFAS, but ""vetoed (a bill outlining) how to spend the money.""",mostly-true
"Pittsburgh Steelers coach “directs team to not participate in pride month” calling it ""woke crap""",false
"""A MAGA fan in Iowa accidentally burned down his house today trying to burn a gay pride flag.”",false
Fox News reported that the U.S. Department of Health and Human Services “formally endorses Barbara O’Neill’s ‘US without diabetes’ initiative.”,false
Hunter Biden’s trial and conviction were contrived to divert attention from Biden family crimes.,pants-fire
Republican legislatures “have targeted birth control” and in Wisconsin “refused to schedule a vote on a bill that would have codified a right to birth control.”,half-true
"Video shows Rep. Nancy Pelosi “takes responsibility for not having the National Guard” at the U.S. Capitol on Jan. 6, 2021.",false
Fuddruckers is “closing ALL locations.”,false
Photo shows “the Sandy Hook girls that did not die like they said they did!”,pants-fire
"""La reapertura de la Catedral de Notre Dame en París, después del incendio de las torres. Espectacular!"".",false
"“Congo, Africa, just released a lot of people, a lot of people from their prisons and jails and brought them into the United States of America.”",pants-fire
"If the Affordable Care Act were terminated, “that would mean over a hundred million Americans will lose protections for preexisting conditions.”",mostly-true
Photo shows the scene of a fatal crash that killed a Filipino artist.,false
Don Francisco dice que un médico le habló sobre un remedio para la hipertensión “completamente natural que podría salvar a millones de personas si comenzaran a tomarlo”.,false
"The number of people in the U.S. illegally is “upwards of 20, 25, maybe 30 million.”",false
Kansas City Chiefs said they refuse to participate in Pride Month because ‘it’s extremely woke.’,false
Says Sen. Lindsey Graham said a newly elected Donald Trump “will round up and deport LEGAL immigrants.”,false
"HarperCollins “removed 64,575 words from the Bible.”",false
"""La ivermectina cura el cáncer”.",false
"""The last administration oversaw the largest increase in murders ever recorded.""",half-true
Audio of President Joe Biden’s interview with Special Counsel Robert Hur leaked.,false
Photo shows actor Chris Evans signing a bomb amid the assault on Gaza.,false
“Wage increases have exceeded” the cost of inflation.,half-true
“James Woods leaves Hollywood to join Mel Gibson’s new non-woke film studio.”,false
U.S. Rep. Marjorie Taylor Greene said dinosaurs used to be called “by their biblical name … dragons.”,pants-fire
“Amazon está regalando las tabletas del año pasado a todos los residentes en Estados Unidos mayores de 30 años para deshacerse del exceso de inventario”.,false
“Elon Musk invests $1 billion in Mel Gibson and Mark Wahlberg’s new un-woke production studio.”,false
"Joe Biden “is letting millions of people from jails, from prisons, from insane asylums, from mental institutions, drug dealers pour in.”",pants-fire
“Denzel Washington rejects $100 million Disney offer to work with ‘woke’ Robert De Niro.”,false
"“Due to the arrangements that I've reached with (Mexico) President Obrador, the number of migrants coming … to our shared border unlawfully in recent months has dropped dramatically.”",mostly-true
Former President Donald Trump “blew off his post-sentencing probation report.”,false
Photo shows former President Donald Trump’s probation officer.,false
"Says in his three election campaigns, the early polls were ""wildly incorrect, all three times.""",mostly-true
“Kyle Rittenhouse’s mom is 38.”,false
“Elon Musk sues The View and Whoopi Goldberg for $60 million.”,false
"Elon Musk said, “I’d rather drink sewer water than see Taylor Swift at the Super Bowl.”",false
“Every American over 25 is now entitled to get a prepaid reward card up to $500 to use for groceries and everyday expenses.”,false
Joe Biden wants “to quadruple your taxes.”,false
The U.S. Supreme Court ruled in May that “Texas SB-4 law is constitutional.”,false
"Speaking about Hillary Clinton: “I didn’t say, ‘Lock her up.’ ”",pants-fire
“Walmart has announced starting June 3rd all locations in the U.S. will go back to 24hrs.”,false
“Justice Paul Newby is out here removing judges who were elected to their positions by the voters of North Carolina!!!”,false
Donald Trump wants to terminate the Affordable Care Act.,half-true
Video shows a crowd celebrating former President Donald Trump’s conviction.,false
Fox News reported on Taco Bell instead of former President Donald Trump’s conviction.,false
Photo shows the judges who will hear the appeal of former President Donald Trump’s criminal conviction.,false
“Walmart está regalando los toboganes acuáticos hinchables del año pasado a todos los estadounidenses mayores de 28 años”.,false
Burger King is “closing its doors for good.”,false
“Astronauts from the Challenger are alive!”,pants-fire
"Under federal law, former President Donald Trump’s “felony convictions mean he can no longer possess guns.”",true
“Trump can’t vote for himself in the November election.”,barely-true
Pfizer sued Barbara O’Neill “because she exposed secrets that will keep everyone safe from the bird flu outbreak.”,pants-fire
Photo shows former President Donald Trump in police custody May 30.,false
